Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	6.3212595	0.0	6.3212595	6.3212595	25.0	-0.001046072	0.058876086	0.11441884	-0.18967958	25	-2.670288e-07	19.094353	-0.08785302	-1.2615719	9.804028	-0.002483368	0.12	4.0	23.081708192825317
1	8.136557	0.0	8.136557	8.136557	25.0	0.05320938	0.06586793	0.12916856	-0.1367309	50	-9.536743e-09	24.320908	-0.04953945	-1.1838303	10.224968	-0.0014504242	0.04	4.0	45.631296157836914
2	7.2210374	0.0	7.2210374	7.2210374	25.0	0.22290507	0.0701436	0.42441335	0.054993704	75	5.2452087e-08	10.014121	-0.032774385	-0.84982395	10.04653	-0.013282776	0.08	4.0	68.24769377708435
3	7.5388083	0.0	7.5388083	7.5388083	25.0	0.3572327	0.09906599	0.7052497	0.21296014	100	-1.4305115e-07	17.283625	-0.03695362	-1.1724281	10.784682	-0.0049128532	0.04	4.0	90.62497687339783
4	10.742669	0.0	10.742669	10.742669	25.0	0.51557076	0.19984907	1.0783558	0.26343635	125	9.536743e-08	44.085697	-0.047536805	-2.8850975	10.464417	-0.027222997	0.04	4.0	113.09799766540527
5	7.748423	0.0	7.748423	7.748423	25.0	0.7200407	0.17058975	1.3156499	0.50894755	150	-1.9073487e-07	17.459476	-0.055300966	-2.1228724	10.135628	0.0010302544	0.08	4.0	135.48900651931763
6	9.180829	0.0	9.180829	9.180829	25.0	0.95158166	0.13767862	1.2652808	0.7760412	175	-8.106232e-08	16.022415	-0.042018827	-2.276968	9.8044815	-0.025606785	0.08	4.0	157.72264742851257
7	10.5831375	0.0	10.5831375	10.5831375	25.0	1.4457679	0.30008253	2.1046476	1.1499355	200	1.7166138e-07	32.766464	-0.038592413	-4.3204556	10.771548	-0.006392326	0.04	4.0	180.07423162460327
8	14.55257	0.0	14.55257	14.55257	25.0	2.1017172	0.47843605	3.042554	1.5186752	225	-1.8596648e-07	55.68827	-0.037348393	-7.7774544	9.879103	-0.013339234	0.0	4.0	202.40363383293152
9	10.787719	0.0	10.787719	10.787719	25.0	2.5286841	0.40342534	3.306707	2.0143166	250	-5.7220458e-08	44.247635	-0.021856213	-8.806511	10.013327	-0.00064157485	0.0	4.0	224.62898540496826
10	4.6452265	0.0	4.6452265	4.6452265	25.0	3.0378504	0.6187563	4.688909	2.6487563	275	-2.2888183e-07	5.315592	-0.029573187	-1.9580362	10.027542	0.027848054	0.04	4.0	246.91590476036072
11	7.539759	0.0	7.539759	7.539759	25.0	3.792148	0.5844034	5.633157	3.2870002	300	1.335144e-07	21.635672	-0.051183376	-5.659731	10.367749	0.025110874	0.12	4.0	269.29234790802
12	11.646285	0.0	11.646285	11.646285	25.0	5.129116	0.9652241	6.9455237	3.9769523	325	-3.8146972e-08	36.815662	-0.044600062	-10.145687	10.237472	0.007918453	0.08	4.0	291.6043450832367
13	10.843993	0.0	10.843993	10.843993	25.0	5.8784084	0.87342685	7.4314623	4.851315	350	-3.33786e-08	12.380485	-0.040963367	-3.9945974	9.547356	-0.014014721	0.04	4.0	313.9741733074188
